jband,k,e
15,0.033,-20.8
15,0.038,-20.8
15,0.042,-20.8
15,0.047,-20.8
15,0.052,-20.8
15,0.057,-20.7
15,0.061,-20.7
15,0.066,-20.7
15,0.071,-20.7
15,0.075,-20.8
15,0.080,-20.8
15,0.085,-20.8
15,0.090,-20.7
15,0.094,-20.7
15,0.099,-20.7
15,0.104,-20.7
15,0.108,-20.7
15,0.113,-20.7
15,0.118,-20.7
15,0.123,-20.7
15,0.127,-20.7
15,0.132,-20.7
15,0.137,-20.7
15,0.141,-20.7
15,0.146,-20.7
15,0.151,-20.7
15,0.156,-20.7
15,0.160,-20.7
15,0.165,-20.7
15,0.170,-20.7
15,0.174,-20.7
15,0.179,-20.7
15,0.184,-20.7
15,0.189,-20.7
15,0.193,-20.7
15,0.198,-20.7
15,0.203,-20.7
15,0.207,-20.7
15,0.212,-20.7
15,0.217,-20.7
15,0.222,-20.8
15,0.226,-20.8
15,0.231,-20.8
15,0.236,-20.8
15,0.240,-20.8
15,0.245,-20.8
15,0.250,-20.8
15,0.255,-20.8
15,0.259,-20.8
15,0.264,-20.8
15,0.269,-20.8
15,0.273,-20.8
15,0.278,-20.8
15,0.283,-20.8
15,0.287,-20.8
15,0.292,-20.8
15,0.297,-20.8
15,0.302,-20.8
15,0.306,-20.7
15,0.311,-20.7
15,0.316,-20.7
15,0.320,-20.7
15,0.325,-20.7
15,0.330,-20.7
15,0.334,-20.7
15,0.339,-20.7
15,0.344,-20.7
15,0.348,-20.7
15,0.353,-20.7
15,0.358,-20.7
15,0.362,-20.7
15,0.367,-20.7
15,0.372,-20.7
15,0.376,-20.7
15,0.381,-20.7
15,0.386,-20.7
15,0.391,-20.7
15,0.395,-20.7
15,0.400,-20.7
15,0.405,-20.7
15,0.409,-20.7
15,0.414,-20.7
15,0.419,-20.7
15,0.423,-20.7
15,0.428,-20.7
15,0.433,-20.7
15,0.437,-20.7
15,0.442,-20.7
15,0.447,-20.7
15,0.451,-20.7
15,0.456,-20.7
15,0.461,-20.7
15,0.466,-20.7
15,0.470,-20.7
15,0.475,-20.7
15,0.480,-20.7
15,0.484,-20.7
15,0.489,-20.7
15,0.493,-20.7
15,0.498,-20.7
15,0.503,-20.7
15,0.507,-20.7
15,0.512,-20.7
15,0.517,-20.7
15,0.521,-20.7
15,0.526,-20.7
15,0.530,-20.7
15,0.535,-20.7
15,0.540,-20.7
15,0.544,-20.7
15,0.549,-20.7
15,0.553,-20.7
15,0.558,-20.7
15,0.563,-20.7
15,0.567,-20.7
15,0.572,-20.7
15,0.577,-20.7
15,0.581,-20.7
15,0.586,-20.7
15,0.590,-20.7
15,0.595,-20.7
15,0.600,-20.7
15,0.604,-20.7
15,0.609,-20.7
15,0.614,-20.7
15,0.618,-20.7
15,0.623,-20.7
15,0.627,-20.7
15,0.632,-20.7
15,0.637,-20.7
15,0.641,-20.7
15,0.646,-20.7
15,0.651,-20.7
15,0.655,-20.7
15,0.660,-20.7
15,0.665,-20.7
15,0.669,-20.7
15,0.674,-20.7
15,0.679,-20.7
15,0.684,-20.7
15,0.688,-20.7
15,0.693,-20.7
15,0.698,-20.7
15,0.702,-20.7
15,0.707,-20.7
15,0.712,-20.7
15,0.716,-20.7
15,0.721,-20.7
15,0.726,-20.7
15,0.730,-20.7
15,0.735,-20.7
15,0.740,-20.7
15,0.744,-20.7
15,0.749,-20.7
15,0.754,-20.7
15,0.759,-20.7
15,0.763,-20.7
15,0.768,-20.7
15,0.773,-20.7
15,0.777,-20.8
15,0.782,-20.8
15,0.787,-20.8
15,0.791,-20.8
15,0.796,-20.8
15,0.801,-20.8
15,0.805,-20.8
15,0.810,-20.8
15,0.815,-20.8
15,0.819,-20.8
15,0.824,-20.8
15,0.829,-20.8
15,0.834,-20.8
15,0.838,-20.8
15,0.843,-20.8
15,0.848,-20.8
15,0.852,-20.8
15,0.857,-20.8
15,0.861,-20.8
15,0.866,-20.8
15,0.871,-20.8
15,0.875,-20.8
15,0.880,-20.8
15,0.885,-20.8
15,0.889,-20.8
15,0.894,-20.8
15,0.898,-20.8
15,0.903,-20.7
15,0.908,-20.7
15,0.912,-20.7
15,0.917,-20.7
15,0.921,-20.7
15,0.926,-20.7
15,0.931,-20.7
15,0.935,-20.7
15,0.940,-20.7
15,0.945,-20.7
15,0.949,-20.7
15,0.954,-20.7
15,0.958,-20.7
15,0.963,-20.7
15,0.968,-20.7
15,0.972,-20.7
15,0.977,-20.7
15,0.982,-20.7
15,0.986,-20.7
15,0.991,-20.7
15,0.995,-20.7
16,0.000,-16.5
16,0.005,-16.5
16,0.009,-16.5
16,0.014,-16.5
16,0.019,-16.5
16,0.024,-16.5
16,0.028,-16.5
16,0.033,-16.5
16,0.038,-16.5
16,0.042,-16.5
16,0.047,-16.5
16,0.052,-16.5
16,0.057,-16.5
16,0.061,-16.5
16,0.066,-16.5
16,0.071,-16.5
16,0.075,-16.5
16,0.080,-16.5
16,0.085,-16.5
16,0.090,-16.5
16,0.094,-16.5
16,0.099,-16.5
16,0.104,-16.5
16,0.108,-16.5
16,0.113,-16.5
16,0.118,-16.5
16,0.123,-16.5
16,0.127,-16.5
16,0.132,-16.5
16,0.137,-16.5
16,0.141,-16.5
16,0.146,-16.5
16,0.151,-16.5
16,0.156,-16.5
16,0.160,-16.5
16,0.165,-16.5
16,0.170,-16.5
16,0.174,-16.5
16,0.179,-16.5
16,0.184,-16.5
16,0.189,-16.5
16,0.193,-16.5
16,0.198,-16.5
16,0.203,-16.5
16,0.207,-16.5
16,0.212,-16.5
16,0.217,-16.5
16,0.222,-16.5
16,0.226,-16.5
16,0.231,-16.5
16,0.236,-16.5
16,0.240,-16.5
16,0.245,-16.5
16,0.250,-16.5
16,0.255,-16.5
16,0.259,-16.5
16,0.264,-16.5
16,0.269,-16.5
16,0.273,-16.5
16,0.278,-16.5
16,0.283,-16.5
16,0.287,-16.5
16,0.292,-16.5
16,0.297,-16.5
16,0.302,-16.5
16,0.306,-16.5
16,0.311,-16.5
16,0.316,-16.5
16,0.320,-16.5
16,0.325,-16.5
16,0.330,-16.5
16,0.334,-16.5
16,0.339,-16.5
16,0.344,-16.5
16,0.348,-16.5
16,0.353,-16.5
16,0.358,-16.5
16,0.362,-16.5
16,0.367,-16.5
16,0.372,-16.5
16,0.376,-16.5
16,0.381,-16.5
16,0.386,-16.5
16,0.391,-16.5
16,0.395,-16.5
16,0.400,-16.5
16,0.405,-16.5
16,0.409,-16.5
16,0.414,-16.5
16,0.419,-16.5
16,0.423,-16.5
16,0.428,-16.5
16,0.433,-16.5
16,0.437,-16.5
16,0.442,-16.5
16,0.447,-16.5
16,0.451,-16.5
16,0.456,-16.5
16,0.461,-16.5
16,0.466,-16.5
16,0.470,-16.5
16,0.475,-16.5
16,0.480,-16.5
16,0.484,-16.5
16,0.489,-16.5
16,0.493,-16.5
16,0.498,-16.5
16,0.503,-16.5
16,0.507,-16.5
16,0.512,-16.5
16,0.517,-16.5
16,0.521,-16.5
16,0.526,-16.5
16,0.530,-16.5
16,0.535,-16.5
16,0.540,-16.5
16,0.544,-16.5
16,0.549,-16.5
16,0.553,-16.5
16,0.558,-16.5
16,0.563,-16.5
16,0.567,-16.5
16,0.572,-16.5
16,0.577,-16.5
16,0.581,-16.5
16,0.586,-16.5
16,0.590,-16.5
16,0.595,-16.5
16,0.600,-16.5
16,0.604,-16.5
16,0.609,-16.5
16,0.614,-16.5
16,0.618,-16.5
16,0.623,-16.5
16,0.627,-16.5
16,0.632,-16.5
16,0.637,-16.5
16,0.641,-16.5
16,0.646,-16.5
16,0.651,-16.5
16,0.655,-16.5
16,0.660,-16.5
16,0.665,-16.5
16,0.669,-16.5
16,0.674,-16.5
16,0.679,-16.5
16,0.684,-16.5
16,0.688,-16.5
16,0.693,-16.5
16,0.698,-16.5
16,0.702,-16.5
16,0.707,-16.5
16,0.712,-16.5
16,0.716,-16.5
16,0.721,-16.5
16,0.726,-16.5
16,0.730,-16.5
16,0.735,-16.5
16,0.740,-16.5
16,0.744,-16.5
16,0.749,-16.5
16,0.754,-16.5
16,0.759,-16.5
16,0.763,-16.5
16,0.768,-16.5
16,0.773,-16.5
16,0.777,-16.5
16,0.782,-16.5
16,0.787,-16.5
16,0.791,-16.5
16,0.796,-16.5
16,0.801,-16.5
16,0.805,-16.5
16,0.810,-16.5
16,0.815,-16.5
16,0.819,-16.5
16,0.824,-16.5
16,0.829,-16.5
16,0.834,-16.5
16,0.838,-16.5
16,0.843,-16.5
16,0.848,-16.5
16,0.852,-16.5
16,0.857,-16.5
16,0.861,-16.5
16,0.866,-16.5
16,0.871,-16.5
16,0.875,-16.5
16,0.880,-16.5
16,0.885,-16.5
16,0.889,-16.5
16,0.894,-16.5
16,0.898,-16.5
16,0.903,-16.5
16,0.908,-16.5
16,0.912,-16.5
16,0.917,-16.5
16,0.921,-16.5
16,0.926,-16.5
16,0.931,-16.5
16,0.935,-16.5
16,0.940,-16.5
16,0.945,-16.5
16,0.949,-16.5
16,0.954,-16.5
16,0.958,-16.5
16,0.963,-16.5
16,0.968,-16.5
16,0.972,-16.5
16,0.977,-16.5
16,0.982,-16.5
16,0.986,-16.5
16,0.991,-16.5
16,0.995,-16.5
17,0.000,-16.5
17,0.005,-16.5
17,0.009,-16.5
17,0.014,-16.5
17,0.019,-16.5
17,0.024,-16.5
17,0.028,-16.5
17,0.033,-16.5
17,0.038,-16.5
17,0.042,-16.5
17,0.047,-16.5
17,0.052,-16.5
17,0.057,-16.5
17,0.061,-16.5
17,0.066,-16.5
17,0.071,-16.5
17,0.075,-16.5
17,0.080,-16.5
17,0.085,-16.5
17,0.090,-16.5
17,0.094,-16.5
17,0.099,-16.5
17,0.104,-16.5
17,0.108,-16.5
17,0.113,-16.5
17,0.118,-16.5
17,0.123,-16.5
17,0.127,-16.5
17,0.132,-16.5
17,0.137,-16.5
17,0.141,-16.5
17,0.146,-16.5
17,0.151,-16.5
17,0.156,-16.5
17,0.160,-16.5
17,0.165,-16.5
17,0.170,-16.5
17,0.174,-16.5
17,0.179,-16.5
17,0.184,-16.5
17,0.189,-16.5
17,0.193,-16.5
17,0.198,-16.5
17,0.203,-16.5
17,0.207,-16.5
17,0.212,-16.5
17,0.217,-16.5
17,0.222,-16.5
17,0.226,-16.5
17,0.231,-16.5
17,0.236,-16.5
17,0.240,-16.5
17,0.245,-16.5
17,0.250,-16.5
17,0.255,-16.5
17,0.259,-16.5
17,0.264,-16.5
17,0.269,-16.5
17,0.273,-16.5
17,0.278,-16.5
17,0.283,-16.5
17,0.287,-16.5
17,0.292,-16.5
17,0.297,-16.5
17,0.302,-16.5
17,0.306,-16.5
17,0.311,-16.5
17,0.316,-16.5
17,0.320,-16.5
17,0.325,-16.5
17,0.330,-16.5
17,0.334,-16.5
17,0.339,-16.5
17,0.344,-16.5
17,0.348,-16.5
17,0.353,-16.5
17,0.358,-16.5
17,0.362,-16.5
17,0.367,-16.5
17,0.372,-16.5
17,0.376,-16.5
17,0.381,-16.5
17,0.386,-16.5
17,0.391,-16.5
17,0.395,-16.5
17,0.400,-16.5
17,0.405,-16.5
17,0.409,-16.5
17,0.414,-16.5
17,0.419,-16.5
17,0.423,-16.5
17,0.428,-16.5
17,0.433,-16.5
17,0.437,-16.5
17,0.442,-16.5
17,0.447,-16.5
17,0.451,-16.5
17,0.456,-16.5
17,0.461,-16.5
17,0.466,-16.5
17,0.470,-16.5
17,0.475,-16.5
17,0.480,-16.5
17,0.484,-16.5
17,0.489,-16.5
17,0.493,-16.5
17,0.498,-16.5
17,0.503,-16.5
17,0.507,-16.5
17,0.512,-16.5
17,0.517,-16.5
17,0.521,-16.5
17,0.526,-16.5
17,0.530,-16.5
17,0.535,-16.5
17,0.540,-16.5
17,0.544,-16.5
17,0.549,-16.5
17,0.553,-16.5
17,0.558,-16.5
17,0.563,-16.5
17,0.567,-16.5
17,0.572,-16.5
17,0.577,-16.5
17,0.581,-16.5
17,0.586,-16.5
17,0.590,-16.5
17,0.595,-16.5
17,0.600,-16.5
17,0.604,-16.5
17,0.609,-16.5
17,0.614,-16.5
17,0.618,-16.5
17,0.623,-16.5
17,0.627,-16.5
17,0.632,-16.5
17,0.637,-16.5
17,0.641,-16.5
17,0.646,-16.5
17,0.651,-16.5
17,0.655,-16.5
17,0.660,-16.5
17,0.665,-16.5
17,0.669,-16.5
17,0.674,-16.5
17,0.679,-16.5
17,0.684,-16.5
17,0.688,-16.5
17,0.693,-16.5
17,0.698,-16.5
17,0.702,-16.5
17,0.707,-16.5
17,0.712,-16.5
17,0.716,-16.5
17,0.721,-16.5
17,0.726,-16.5
17,0.730,-16.5
17,0.735,-16.5
17,0.740,-16.5
17,0.744,-16.5
17,0.749,-16.5
17,0.754,-16.5
17,0.759,-16.5
17,0.763,-16.5
17,0.768,-16.5
17,0.773,-16.5
17,0.777,-16.5
17,0.782,-16.5
17,0.787,-16.5
17,0.791,-16.5
17,0.796,-16.5
17,0.801,-16.5
17,0.805,-16.5
17,0.810,-16.5
17,0.815,-16.5
17,0.819,-16.5
17,0.824,-16.5
17,0.829,-16.5
17,0.834,-16.5
17,0.838,-16.5
17,0.843,-16.5
17,0.848,-16.5
17,0.852,-16.5
17,0.857,-16.5
17,0.861,-16.5
17,0.866,-16.5
17,0.871,-16.5
17,0.875,-16.5
17,0.880,-16.5
17,0.885,-16.5
17,0.889,-16.5
17,0.894,-16.5
17,0.898,-16.5
17,0.903,-16.5
17,0.908,-16.5
17,0.912,-16.5
17,0.917,-16.5
17,0.921,-16.5
17,0.926,-16.5
17,0.931,-16.5
17,0.935,-16.5
17,0.940,-16.5
17,0.945,-16.5
17,0.949,-16.5
17,0.954,-16.5
17,0.958,-16.5
17,0.963,-16.5
17,0.968,-16.5
17,0.972,-16.5
17,0.977,-16.5
17,0.982,-16.5
17,0.986,-16.5
17,0.991,-16.5
17,0.995,-16.5
18,0.000,-16.4
18,0.005,-16.4
18,0.009,-16.4
18,0.014,-16.4
18,0.019,-16.4
18,0.024,-16.4
18,0.028,-16.4
18,0.033,-16.4
18,0.038,-16.4
18,0.042,-16.4
18,0.047,-16.4
18,0.052,-16.4
18,0.057,-16.4
18,0.061,-16.4
18,0.066,-16.4
18,0.071,-16.4
18,0.075,-16.4
18,0.080,-16.4
18,0.085,-16.4
18,0.090,-16.4
18,0.094,-16.4
18,0.099,-16.4
18,0.104,-16.4
18,0.108,-16.4
18,0.113,-16.4
18,0.118,-16.4
18,0.123,-16.4
18,0.127,-16.4
18,0.132,-16.4
18,0.137,-16.4
18,0.141,-16.4
18,0.146,-16.4
18,0.151,-16.4
18,0.156,-16.4
18,0.160,-16.4
18,0.165,-16.4
18,0.170,-16.4
18,0.174,-16.4
18,0.179,-16.4
18,0.184,-16.4
18,0.189,-16.4
18,0.193,-16.4
18,0.198,-16.4
18,0.203,-16.4
18,0.207,-16.4
18,0.212,-16.4
18,0.217,-16.4
18,0.222,-16.4
18,0.226,-16.4
18,0.231,-16.4
18,0.236,-16.4
18,0.240,-16.4
18,0.245,-16.4
18,0.250,-16.4
18,0.255,-16.4
18,0.259,-16.4
18,0.264,-16.4
18,0.269,-16.4
18,0.273,-16.4
18,0.278,-16.4
18,0.283,-16.4
18,0.287,-16.4
18,0.292,-16.4
18,0.297,-16.4
18,0.302,-16.4
18,0.306,-16.4
18,0.311,-16.4
18,0.316,-16.4
18,0.320,-16.4
18,0.325,-16.4
18,0.330,-16.4
18,0.334,-16.4
18,0.339,-16.4
18,0.344,-16.4
18,0.348,-16.4
18,0.353,-16.4
18,0.358,-16.4
18,0.362,-16.4
18,0.367,-16.4
18,0.372,-16.4
18,0.376,-16.4
18,0.381,-16.4
18,0.386,-16.4
18,0.391,-16.4
18,0.395,-16.4
18,0.400,-16.4
18,0.405,-16.4
18,0.409,-16.4
18,0.414,-16.4
18,0.419,-16.4
18,0.423,-16.4
18,0.428,-16.4
18,0.433,-16.4
18,0.437,-16.4
18,0.442,-16.4
18,0.447,-16.4
18,0.451,-16.4
18,0.456,-16.4
18,0.461,-16.4
18,0.466,-16.4
18,0.470,-16.4
18,0.475,-16.4
18,0.480,-16.4
18,0.484,-16.4
18,0.489,-16.4
18,0.493,-16.4
18,0.498,-16.4
18,0.503,-16.4
18,0.507,-16.4
18,0.512,-16.4
18,0.517,-16.4
18,0.521,-16.4
18,0.526,-16.4
18,0.530,-16.4
18,0.535,-16.4
18,0.540,-16.4
18,0.544,-16.4
18,0.549,-16.4
18,0.553,-16.4
18,0.558,-16.4
18,0.563,-16.4
18,0.567,-16.4
18,0.572,-16.4
18,0.577,-16.4
18,0.581,-16.4
18,0.586,-16.4
18,0.590,-16.4
18,0.595,-16.4
18,0.600,-16.4
18,0.604,-16.4
18,0.609,-16.4
18,0.614,-16.4
18,0.618,-16.4
18,0.623,-16.4
18,0.627,-16.4
18,0.632,-16.4
18,0.637,-16.4
18,0.641,-16.4
18,0.646,-16.4
18,0.651,-16.4
18,0.655,-16.4
18,0.660,-16.4
18,0.665,-16.4
18,0.669,-16.4
18,0.674,-16.4
18,0.679,-16.4
18,0.684,-16.4
18,0.688,-16.4
18,0.693,-16.4
18,0.698,-16.4
18,0.702,-16.4
18,0.707,-16.4
18,0.712,-16.4
18,0.716,-16.4
18,0.721,-16.4
18,0.726,-16.4
18,0.730,-16.4
18,0.735,-16.4
18,0.740,-16.4
18,0.744,-16.4
18,0.749,-16.4
18,0.754,-16.4
18,0.759,-16.4
18,0.763,-16.4
18,0.768,-16.4
18,0.773,-16.4
18,0.777,-16.4
18,0.782,-16.4
18,0.787,-16.4
18,0.791,-16.4
18,0.796,-16.4
18,0.801,-16.4
18,0.805,-16.4
18,0.810,-16.4
18,0.815,-16.4
18,0.819,-16.4
18,0.824,-16.4
18,0.829,-16.4
18,0.834,-16.4
18,0.838,-16.4
18,0.843,-16.4
18,0.848,-16.4
18,0.852,-16.4
18,0.857,-16.4
18,0.861,-16.4
18,0.866,-16.4
18,0.871,-16.4
18,0.875,-16.4
18,0.880,-16.4
18,0.885,-16.4
18,0.889,-16.4
18,0.894,-16.4
18,0.898,-16.4
18,0.903,-16.4
18,0.908,-16.4
18,0.912,-16.4
18,0.917,-16.4
18,0.921,-16.4
18,0.926,-16.4
18,0.931,-16.4
18,0.935,-16.4
18,0.940,-16.4
18,0.945,-16.4
18,0.949,-16.4
18,0.954,-16.4
18,0.958,-16.4
18,0.963,-16.4
18,0.968,-16.4
18,0.972,-16.4
18,0.977,-16.4
18,0.982,-16.4
18,0.986,-16.4
18,0.991,-16.4
18,0.995,-16.4
19,0.000,-16.4
19,0.005,-16.4
19,0.009,-16.4
19,0.014,-16.4
19,0.019,-16.4
19,0.024,-16.4
19,0.028,-16.4
19,0.033,-16.4
19,0.038,-16.4
19,0.042,-16.4
19,0.047,-16.4
19,0.052,-16.4
19,0.057,-16.4
19,0.061,-16.4
19,0.066,-16.4
19,0.071,-16.4
19,0.075,-16.4
19,0.080,-16.4
19,0.085,-16.4
19,0.090,-16.4
19,0.094,-16.4
19,0.099,-16.4
19,0.104,-16.4
19,0.108,-16.4
19,0.113,-16.4
19,0.118,-16.4
19,0.123,-16.4
19,0.127,-16.4
19,0.132,-16.4
19,0.137,-16.4
19,0.141,-16.4
19,0.146,-16.4
19,0.151,-16.4
19,0.156,-16.4
19,0.160,-16.4
19,0.165,-16.4
19,0.170,-16.4
19,0.174,-16.4
19,0.179,-16.4
19,0.184,-16.4
19,0.189,-16.4
19,0.193,-16.4
19,0.198,-16.4
19,0.203,-16.4
19,0.207,-16.4
19,0.212,-16.4
19,0.217,-16.4
19,0.222,-16.4
19,0.226,-16.4
19,0.231,-16.4
19,0.236,-16.4
19,0.240,-16.4
19,0.245,-16.4
19,0.250,-16.4
19,0.255,-16.4
19,0.259,-16.4
19,0.264,-16.4
19,0.269,-16.4
19,0.273,-16.4
19,0.278,-16.4
19,0.283,-16.4
19,0.287,-16.4
19,0.292,-16.4
19,0.297,-16.4
19,0.302,-16.4
19,0.306,-16.4
19,0.311,-16.4
19,0.316,-16.4
19,0.320,-16.4
19,0.325,-16.4
19,0.330,-16.4
19,0.334,-16.4
19,0.339,-16.4
19,0.344,-16.4
19,0.348,-16.4
19,0.353,-16.4
19,0.358,-16.4
19,0.362,-16.4
19,0.367,-16.4
19,0.372,-16.4
19,0.376,-16.4
19,0.381,-16.4
19,0.386,-16.4
19,0.391,-16.4
19,0.395,-16.4
19,0.400,-16.4
19,0.405,-16.4
19,0.409,-16.4
19,0.414,-16.4
19,0.419,-16.4
19,0.423,-16.4
19,0.428,-16.4
19,0.433,-16.4
19,0.437,-16.4
19,0.442,-16.4
19,0.447,-16.4
19,0.451,-16.4
19,0.456,-16.4
19,0.461,-16.4
19,0.466,-16.4
19,0.470,-16.4
19,0.475,-16.4
19,0.480,-16.4
19,0.484,-16.4
19,0.489,-16.4
19,0.493,-16.4
19,0.498,-16.4
19,0.503,-16.4
19,0.507,-16.4
19,0.512,-16.4
19,0.517,-16.4
19,0.521,-16.4
19,0.526,-16.4
19,0.530,-16.4
19,0.535,-16.4
19,0.540,-16.4
19,0.544,-16.4
19,0.549,-16.4
19,0.553,-16.4
19,0.558,-16.4
19,0.563,-16.4
19,0.567,-16.4
19,0.572,-16.4
19,0.577,-16.4
19,0.581,-16.4
19,0.586,-16.4
19,0.590,-16.4
19,0.595,-16.4
19,0.600,-16.4
19,0.604,-16.4
19,0.609,-16.4
19,0.614,-16.4
19,0.618,-16.4
19,0.623,-16.4
19,0.627,-16.4
19,0.632,-16.4
19,0.637,-16.4
19,0.641,-16.4
19,0.646,-16.4
19,0.651,-16.4
19,0.655,-16.4
19,0.660,-16.4
19,0.665,-16.4
19,0.669,-16.4
19,0.674,-16.4
19,0.679,-16.4
19,0.684,-16.4
19,0.688,-16.4
19,0.693,-16.4
19,0.698,-16.4
19,0.702,-16.4
19,0.707,-16.4
19,0.712,-16.4
19,0.716,-16.4
19,0.721,-16.4
19,0.726,-16.4
19,0.730,-16.4
19,0.735,-16.4
19,0.740,-16.4
19,0.744,-16.4
19,0.749,-16.4
19,0.754,-16.4
19,0.759,-16.4
19,0.763,-16.4
19,0.768,-16.4
19,0.773,-16.4
19,0.777,-16.4
19,0.782,-16.4
19,0.787,-16.4
19,0.791,-16.4
19,0.796,-16.4
19,0.801,-16.4
19,0.805,-16.4
19,0.810,-16.4
19,0.815,-16.4
19,0.819,-16.4
19,0.824,-16.4
19,0.829,-16.4
19,0.834,-16.4
19,0.838,-16.4
19,0.843,-16.4
19,0.848,-16.4
19,0.852,-16.4
19,0.857,-16.4
19,0.861,-16.4
19,0.866,-16.4
19,0.871,-16.4
19,0.875,-16.4
19,0.880,-16.4
19,0.885,-16.4
19,0.889,-16.4
19,0.894,-16.4
19,0.898,-16.4
19,0.903,-16.4
19,0.908,-16.4
19,0.912,-16.4
19,0.917,-16.4
19,0.921,-16.4
19,0.926,-16.4
19,0.931,-16.4
19,0.935,-16.4
19,0.940,-16.4
19,0.945,-16.4
19,0.949,-16.4
19,0.954,-16.4
19,0.958,-16.4
19,0.963,-16.4
19,0.968,-16.4
19,0.972,-16.4
19,0.977,-16.4
19,0.982,-16.4
19,0.986,-16.4
19,0.991,-16.4
19,0.995,-16.4
20,0.000,-16.4
20,0.005,-16.4
20,0.009,-16.4
20,0.014,-16.4
20,0.019,-16.4
20,0.024,-16.4
20,0.028,-16.4
20,0.033,-16.4
20,0.038,-16.4
20,0.042,-16.4
20,0.047,-16.4
20,0.052,-16.4
20,0.057,-16.4
20,0.061,-16.4
20,0.066,-16.4
20,0.071,-16.4
20,0.075,-16.4
20,0.080,-16.4
20,0.085,-16.4
20,0.090,-16.4
20,0.094,-16.4
20,0.099,-16.4
20,0.104,-16.4
20,0.108,-16.4
20,0.113,-16.4
20,0.118,-16.4
20,0.123,-16.4
20,0.127,-16.4
20,0.132,-16.4
20,0.137,-16.4
20,0.141,-16.4
20,0.146,-16.4
20,0.151,-16.4
20,0.156,-16.4
20,0.160,-16.4
20,0.165,-16.4
20,0.170,-16.4
20,0.174,-16.4
20,0.179,-16.4
20,0.184,-16.4
20,0.189,-16.4
20,0.193,-16.4
20,0.198,-16.4
20,0.203,-16.4
20,0.207,-16.4
20,0.212,-16.4
20,0.217,-16.4
20,0.222,-16.4
20,0.226,-16.4
20,0.231,-16.4
20,0.236,-16.4
20,0.240,-16.4
20,0.245,-16.4
20,0.250,-16.4
20,0.255,-16.4
20,0.259,-16.4
20,0.264,-16.4
20,0.269,-16.4
20,0.273,-16.4
20,0.278,-16.4
20,0.283,-16.4
20,0.287,-16.4
20,0.292,-16.4
20,0.297,-16.4
20,0.302,-16.4
20,0.306,-16.4
20,0.311,-16.4
20,0.316,-16.4
20,0.320,-16.4
20,0.325,-16.4
20,0.330,-16.4
20,0.334,-16.4
20,0.339,-16.4
20,0.344,-16.4
20,0.348,-16.4
20,0.353,-16.4
20,0.358,-16.4
20,0.362,-16.4
20,0.367,-16.4
20,0.372,-16.4
20,0.376,-16.4
20,0.381,-16.4
20,0.386,-16.4
20,0.391,-16.4
20,0.395,-16.4
20,0.400,-16.4
20,0.405,-16.4
20,0.409,-16.4
20,0.414,-16.4
20,0.419,-16.4
20,0.423,-16.4
20,0.428,-16.4
20,0.433,-16.4
20,0.437,-16.4
20,0.442,-16.4
20,0.447,-16.4
20,0.451,-16.4
20,0.456,-16.4
20,0.461,-16.4
20,0.466,-16.4
20,0.470,-16.4
20,0.475,-16.4
20,0.480,-16.4
20,0.484,-16.4
20,0.489,-16.4
20,0.493,-16.4
20,0.498,-16.4
20,0.503,-16.4
20,0.507,-16.4
20,0.512,-16.4
20,0.517,-16.4
20,0.521,-16.4
20,0.526,-16.4
20,0.530,-16.4
20,0.535,-16.4
20,0.540,-16.4
20,0.544,-16.4
20,0.549,-16.4
20,0.553,-16.4
20,0.558,-16.4
20,0.563,-16.4
20,0.567,-16.4
20,0.572,-16.4
20,0.577,-16.4
20,0.581,-16.4
20,0.586,-16.4
20,0.590,-16.4
20,0.595,-16.4
20,0.600,-16.4
20,0.604,-16.4
20,0.609,-16.4
20,0.614,-16.4
20,0.618,-16.4
20,0.623,-16.4
20,0.627,-16.4
20,0.632,-16.4
20,0.637,-16.4
20,0.641,-16.4
20,0.646,-16.4
20,0.651,-16.4
20,0.655,-16.4
20,0.660,-16.4
20,0.665,-16.4
20,0.669,-16.4
20,0.674,-16.4
20,0.679,-16.4
20,0.684,-16.4
20,0.688,-16.4
20,0.693,-16.4
20,0.698,-16.4
20,0.702,-16.4
20,0.707,-16.4
20,0.712,-16.4
20,0.716,-16.4
20,0.721,-16.4
20,0.726,-16.4
20,0.730,-16.4
20,0.735,-16.4
20,0.740,-16.4
20,0.744,-16.4
20,0.749,-16.4
20,0.754,-16.4
20,0.759,-16.4
20,0.763,-16.4
20,0.768,-16.4
20,0.773,-16.4
20,0.777,-16.4
20,0.782,-16.4
20,0.787,-16.4
20,0.791,-16.4
20,0.796,-16.4
20,0.801,-16.4
20,0.805,-16.4
20,0.810,-16.4
20,0.815,-16.4
20,0.819,-16.4
20,0.824,-16.4
20,0.829,-16.4
20,0.834,-16.4
20,0.838,-16.4
20,0.843,-16.4
20,0.848,-16.4
20,0.852,-16.4
20,0.857,-16.4
20,0.861,-16.4
20,0.866,-16.4
20,0.871,-16.4
20,0.875,-16.4
20,0.880,-16.4
20,0.885,-16.4
20,0.889,-16.4
20,0.894,-16.4
20,0.898,-16.4
20,0.903,-16.4
20,0.908,-16.4
20,0.912,-16.4
20,0.917,-16.4
20,0.921,-16.4
20,0.926,-16.4
20,0.931,-16.4
20,0.935,-16.4
20,0.940,-16.4
20,0.945,-16.4
20,0.949,-16.4
20,0.954,-16.4
20,0.958,-16.4
20,0.963,-16.4
20,0.968,-16.4
20,0.972,-16.4
