jband,k,e
15,0.184,-19.8
15,0.189,-19.8
15,0.193,-19.8
15,0.198,-19.8
15,0.203,-19.8
15,0.207,-19.8
15,0.212,-19.8
15,0.217,-19.8
15,0.222,-19.8
15,0.226,-19.8
15,0.231,-19.8
15,0.236,-19.8
15,0.240,-19.8
15,0.245,-19.8
15,0.250,-19.8
15,0.255,-19.8
15,0.259,-19.8
15,0.264,-19.8
15,0.269,-19.8
15,0.273,-19.8
15,0.278,-19.8
15,0.283,-19.8
15,0.287,-19.8
15,0.292,-19.8
15,0.297,-19.8
15,0.302,-19.8
15,0.306,-19.8
15,0.311,-19.8
15,0.316,-19.8
15,0.320,-19.8
15,0.325,-19.8
15,0.330,-19.8
15,0.334,-19.8
15,0.339,-19.8
15,0.344,-19.8
15,0.348,-19.8
15,0.353,-19.8
15,0.358,-19.8
15,0.362,-19.8
15,0.367,-19.8
15,0.372,-19.8
15,0.376,-19.8
15,0.381,-19.8
15,0.386,-19.8
15,0.391,-19.8
15,0.395,-19.8
15,0.400,-19.8
15,0.405,-19.8
15,0.409,-19.8
15,0.414,-19.8
15,0.419,-19.8
15,0.423,-19.8
15,0.428,-19.8
15,0.433,-19.8
15,0.437,-19.8
15,0.442,-19.8
15,0.447,-19.8
15,0.451,-19.8
15,0.456,-19.8
15,0.461,-19.8
15,0.466,-19.8
15,0.470,-19.8
15,0.475,-19.8
15,0.480,-19.8
15,0.484,-19.8
15,0.489,-19.8
15,0.493,-19.8
15,0.498,-19.8
15,0.503,-19.8
15,0.507,-19.8
15,0.512,-19.8
15,0.517,-19.8
15,0.521,-19.8
15,0.526,-19.8
15,0.530,-19.8
15,0.535,-19.8
15,0.540,-19.8
15,0.544,-19.8
15,0.549,-19.8
15,0.553,-19.8
15,0.558,-19.8
15,0.563,-19.8
15,0.567,-19.8
15,0.572,-19.8
15,0.577,-19.8
15,0.581,-19.8
15,0.586,-19.8
15,0.590,-19.8
15,0.595,-19.8
15,0.600,-19.8
15,0.604,-19.8
15,0.609,-19.8
15,0.614,-19.8
15,0.618,-19.8
15,0.623,-19.8
15,0.627,-19.8
15,0.632,-19.8
15,0.637,-19.8
15,0.641,-19.8
15,0.646,-19.8
15,0.651,-19.8
15,0.655,-19.8
15,0.660,-19.8
15,0.665,-19.8
15,0.669,-19.8
15,0.674,-19.8
15,0.679,-19.8
15,0.684,-19.8
15,0.688,-19.8
15,0.693,-19.8
15,0.698,-19.8
15,0.702,-19.8
15,0.707,-19.8
15,0.712,-19.8
15,0.716,-19.8
15,0.721,-19.8
15,0.726,-19.8
15,0.730,-19.8
15,0.735,-19.8
15,0.740,-19.8
15,0.744,-19.8
15,0.749,-19.8
15,0.754,-19.8
15,0.759,-19.8
15,0.763,-19.8
15,0.768,-19.8
15,0.773,-19.8
15,0.777,-19.8
15,0.782,-19.8
15,0.787,-19.8
15,0.791,-19.8
15,0.796,-19.8
15,0.801,-19.8
15,0.805,-19.8
15,0.810,-19.8
15,0.815,-19.8
15,0.819,-19.8
15,0.824,-19.8
15,0.829,-19.8
15,0.834,-19.8
15,0.838,-19.8
15,0.843,-19.8
15,0.848,-19.8
15,0.852,-19.8
15,0.857,-19.8
15,0.861,-19.8
15,0.866,-19.8
15,0.871,-19.8
15,0.875,-19.8
15,0.880,-19.8
15,0.885,-19.8
15,0.889,-19.8
15,0.894,-19.8
15,0.898,-19.8
15,0.903,-19.8
15,0.908,-19.8
15,0.912,-19.8
15,0.917,-19.8
15,0.921,-19.8
15,0.926,-19.8
15,0.931,-19.8
15,0.935,-19.8
15,0.940,-19.8
15,0.945,-19.8
15,0.949,-19.8
15,0.954,-19.8
15,0.958,-19.8
15,0.963,-19.8
15,0.968,-19.8
15,0.972,-19.8
15,0.977,-19.8
15,0.982,-19.8
15,0.986,-19.8
15,0.991,-19.8
15,0.995,-19.8
16,0.000,-16.4
16,0.005,-16.4
16,0.009,-16.4
16,0.014,-16.4
16,0.019,-16.4
16,0.024,-16.4
16,0.028,-16.4
16,0.033,-16.4
16,0.038,-16.4
16,0.042,-16.4
16,0.047,-16.4
16,0.052,-16.4
16,0.057,-16.4
16,0.061,-16.4
16,0.066,-16.4
16,0.071,-16.4
16,0.075,-16.4
16,0.080,-16.4
16,0.085,-16.4
16,0.090,-16.4
16,0.094,-16.4
16,0.099,-16.4
16,0.104,-16.4
16,0.108,-16.4
16,0.113,-16.4
16,0.118,-16.4
16,0.123,-16.4
16,0.127,-16.4
16,0.132,-16.4
16,0.137,-16.4
16,0.141,-16.4
16,0.146,-16.4
16,0.151,-16.4
16,0.156,-16.4
16,0.160,-16.4
16,0.165,-16.4
16,0.170,-16.4
16,0.174,-16.4
16,0.179,-16.4
16,0.184,-16.4
16,0.189,-16.4
16,0.193,-16.4
16,0.198,-16.4
16,0.203,-16.4
16,0.207,-16.4
16,0.212,-16.4
16,0.217,-16.4
16,0.222,-16.4
16,0.226,-16.4
16,0.231,-16.4
16,0.236,-16.4
16,0.240,-16.4
16,0.245,-16.4
16,0.250,-16.4
16,0.255,-16.4
16,0.259,-16.4
16,0.264,-16.4
16,0.269,-16.4
16,0.273,-16.4
16,0.278,-16.4
16,0.283,-16.4
16,0.287,-16.4
16,0.292,-16.4
16,0.297,-16.4
16,0.302,-16.4
16,0.306,-16.4
16,0.311,-16.4
16,0.316,-16.4
16,0.320,-16.4
16,0.325,-16.4
16,0.330,-16.4
16,0.334,-16.4
16,0.339,-16.4
16,0.344,-16.4
16,0.348,-16.4
16,0.353,-16.4
16,0.358,-16.4
16,0.362,-16.4
16,0.367,-16.4
16,0.372,-16.4
16,0.376,-16.4
16,0.381,-16.4
16,0.386,-16.4
16,0.391,-16.4
16,0.395,-16.4
16,0.400,-16.4
16,0.405,-16.4
16,0.409,-16.4
16,0.414,-16.4
16,0.419,-16.4
16,0.423,-16.4
16,0.428,-16.4
16,0.433,-16.4
16,0.437,-16.4
16,0.442,-16.4
16,0.447,-16.4
16,0.451,-16.4
16,0.456,-16.4
16,0.461,-16.4
16,0.466,-16.4
16,0.470,-16.4
16,0.475,-16.4
16,0.480,-16.4
16,0.484,-16.4
16,0.489,-16.4
16,0.493,-16.4
16,0.498,-16.4
16,0.503,-16.4
16,0.507,-16.4
16,0.512,-16.4
16,0.517,-16.4
16,0.521,-16.4
16,0.526,-16.4
16,0.530,-16.4
16,0.535,-16.4
16,0.540,-16.4
16,0.544,-16.4
16,0.549,-16.4
16,0.553,-16.4
16,0.558,-16.4
16,0.563,-16.4
16,0.567,-16.4
16,0.572,-16.4
16,0.577,-16.4
16,0.581,-16.4
16,0.586,-16.4
16,0.590,-16.4
16,0.595,-16.4
16,0.600,-16.4
16,0.604,-16.4
16,0.609,-16.4
16,0.614,-16.4
16,0.618,-16.4
16,0.623,-16.4
16,0.627,-16.4
16,0.632,-16.4
16,0.637,-16.4
16,0.641,-16.4
16,0.646,-16.4
16,0.651,-16.4
16,0.655,-16.4
16,0.660,-16.4
16,0.665,-16.4
16,0.669,-16.4
16,0.674,-16.4
16,0.679,-16.4
16,0.684,-16.4
16,0.688,-16.4
16,0.693,-16.4
16,0.698,-16.4
16,0.702,-16.4
16,0.707,-16.4
16,0.712,-16.4
16,0.716,-16.4
16,0.721,-16.4
16,0.726,-16.4
16,0.730,-16.4
16,0.735,-16.4
16,0.740,-16.4
16,0.744,-16.4
16,0.749,-16.4
16,0.754,-16.4
16,0.759,-16.4
16,0.763,-16.4
16,0.768,-16.4
16,0.773,-16.4
16,0.777,-16.4
16,0.782,-16.4
16,0.787,-16.4
16,0.791,-16.4
16,0.796,-16.4
16,0.801,-16.4
16,0.805,-16.4
16,0.810,-16.4
16,0.815,-16.4
16,0.819,-16.4
16,0.824,-16.4
16,0.829,-16.4
16,0.834,-16.4
16,0.838,-16.4
16,0.843,-16.4
16,0.848,-16.4
16,0.852,-16.4
16,0.857,-16.4
16,0.861,-16.4
16,0.866,-16.4
16,0.871,-16.4
16,0.875,-16.4
16,0.880,-16.4
16,0.885,-16.4
16,0.889,-16.4
16,0.894,-16.4
16,0.898,-16.4
16,0.903,-16.4
16,0.908,-16.4
16,0.912,-16.4
16,0.917,-16.4
16,0.921,-16.4
16,0.926,-16.4
16,0.931,-16.4
16,0.935,-16.4
16,0.940,-16.4
16,0.945,-16.4
16,0.949,-16.4
16,0.954,-16.4
16,0.958,-16.4
16,0.963,-16.4
16,0.968,-16.4
16,0.972,-16.4
16,0.977,-16.4
16,0.982,-16.4
16,0.986,-16.4
16,0.991,-16.4
16,0.995,-16.4
17,0.000,-16.3
17,0.005,-16.3
17,0.009,-16.3
17,0.014,-16.3
17,0.019,-16.3
17,0.024,-16.3
17,0.028,-16.3
17,0.033,-16.3
17,0.038,-16.3
17,0.042,-16.3
17,0.047,-16.3
17,0.052,-16.3
17,0.057,-16.3
17,0.061,-16.3
17,0.066,-16.3
17,0.071,-16.3
17,0.075,-16.3
17,0.080,-16.3
17,0.085,-16.3
17,0.090,-16.3
17,0.094,-16.3
17,0.099,-16.3
17,0.104,-16.3
17,0.108,-16.3
17,0.113,-16.3
17,0.118,-16.3
17,0.123,-16.3
17,0.127,-16.3
17,0.132,-16.3
17,0.137,-16.3
17,0.141,-16.3
17,0.146,-16.3
17,0.151,-16.3
17,0.156,-16.3
17,0.160,-16.3
17,0.165,-16.3
17,0.170,-16.3
17,0.174,-16.3
17,0.179,-16.3
17,0.184,-16.3
17,0.189,-16.3
17,0.193,-16.3
17,0.198,-16.3
17,0.203,-16.3
17,0.207,-16.3
17,0.212,-16.3
17,0.217,-16.3
17,0.222,-16.3
17,0.226,-16.3
17,0.231,-16.3
17,0.236,-16.3
17,0.240,-16.3
17,0.245,-16.3
17,0.250,-16.3
17,0.255,-16.3
17,0.259,-16.3
17,0.264,-16.3
17,0.269,-16.3
17,0.273,-16.3
17,0.278,-16.3
17,0.283,-16.3
17,0.287,-16.3
17,0.292,-16.3
17,0.297,-16.3
17,0.302,-16.3
17,0.306,-16.3
17,0.311,-16.3
17,0.316,-16.3
17,0.320,-16.3
17,0.325,-16.3
17,0.330,-16.3
17,0.334,-16.3
17,0.339,-16.3
17,0.344,-16.3
17,0.348,-16.3
17,0.353,-16.3
17,0.358,-16.3
17,0.362,-16.3
17,0.367,-16.3
17,0.372,-16.3
17,0.376,-16.3
17,0.381,-16.3
17,0.386,-16.3
17,0.391,-16.3
17,0.395,-16.3
17,0.400,-16.3
17,0.405,-16.3
17,0.409,-16.3
17,0.414,-16.3
17,0.419,-16.3
17,0.423,-16.3
17,0.428,-16.3
17,0.433,-16.3
17,0.437,-16.3
17,0.442,-16.3
17,0.447,-16.3
17,0.451,-16.3
17,0.456,-16.3
17,0.461,-16.3
17,0.466,-16.3
17,0.470,-16.3
17,0.475,-16.3
17,0.480,-16.3
17,0.484,-16.3
17,0.489,-16.3
17,0.493,-16.3
17,0.498,-16.3
17,0.503,-16.3
17,0.507,-16.3
17,0.512,-16.3
17,0.517,-16.3
17,0.521,-16.3
17,0.526,-16.3
17,0.530,-16.3
17,0.535,-16.3
17,0.540,-16.3
17,0.544,-16.3
17,0.549,-16.3
17,0.553,-16.3
17,0.558,-16.3
17,0.563,-16.3
17,0.567,-16.3
17,0.572,-16.3
17,0.577,-16.3
17,0.581,-16.3
17,0.586,-16.3
17,0.590,-16.3
17,0.595,-16.3
17,0.600,-16.3
17,0.604,-16.3
17,0.609,-16.3
17,0.614,-16.3
17,0.618,-16.3
17,0.623,-16.3
17,0.627,-16.3
17,0.632,-16.3
17,0.637,-16.3
17,0.641,-16.3
17,0.646,-16.3
17,0.651,-16.3
17,0.655,-16.3
17,0.660,-16.3
17,0.665,-16.3
17,0.669,-16.3
17,0.674,-16.3
17,0.679,-16.3
17,0.684,-16.3
17,0.688,-16.3
17,0.693,-16.3
17,0.698,-16.3
17,0.702,-16.3
17,0.707,-16.3
17,0.712,-16.3
17,0.716,-16.3
17,0.721,-16.3
17,0.726,-16.3
17,0.730,-16.3
17,0.735,-16.3
17,0.740,-16.3
17,0.744,-16.3
17,0.749,-16.3
17,0.754,-16.3
17,0.759,-16.3
17,0.763,-16.3
17,0.768,-16.3
17,0.773,-16.3
17,0.777,-16.3
17,0.782,-16.3
17,0.787,-16.3
17,0.791,-16.3
17,0.796,-16.3
17,0.801,-16.3
17,0.805,-16.3
17,0.810,-16.3
17,0.815,-16.3
17,0.819,-16.3
17,0.824,-16.3
17,0.829,-16.3
17,0.834,-16.3
17,0.838,-16.3
17,0.843,-16.3
17,0.848,-16.3
17,0.852,-16.3
17,0.857,-16.3
17,0.861,-16.3
17,0.866,-16.3
17,0.871,-16.3
17,0.875,-16.3
17,0.880,-16.3
17,0.885,-16.3
17,0.889,-16.3
17,0.894,-16.3
17,0.898,-16.3
17,0.903,-16.3
17,0.908,-16.3
17,0.912,-16.3
17,0.917,-16.3
17,0.921,-16.3
17,0.926,-16.3
17,0.931,-16.3
17,0.935,-16.3
17,0.940,-16.3
17,0.945,-16.3
17,0.949,-16.3
17,0.954,-16.3
17,0.958,-16.3
17,0.963,-16.3
17,0.968,-16.3
17,0.972,-16.3
17,0.977,-16.3
17,0.982,-16.3
17,0.986,-16.3
17,0.991,-16.3
17,0.995,-16.3
18,0.000,-16.3
18,0.005,-16.3
18,0.009,-16.3
18,0.014,-16.3
18,0.019,-16.3
18,0.024,-16.3
18,0.028,-16.3
18,0.033,-16.3
18,0.038,-16.3
18,0.042,-16.3
18,0.047,-16.3
18,0.052,-16.3
18,0.057,-16.3
18,0.061,-16.3
18,0.066,-16.3
18,0.071,-16.3
18,0.075,-16.3
18,0.080,-16.3
18,0.085,-16.3
18,0.090,-16.3
18,0.094,-16.3
18,0.099,-16.3
18,0.104,-16.3
18,0.108,-16.3
18,0.113,-16.3
18,0.118,-16.3
18,0.123,-16.3
18,0.127,-16.3
18,0.132,-16.3
18,0.137,-16.3
18,0.141,-16.3
18,0.146,-16.3
18,0.151,-16.3
18,0.156,-16.3
18,0.160,-16.3
18,0.165,-16.3
18,0.170,-16.3
18,0.174,-16.3
18,0.179,-16.3
18,0.184,-16.3
18,0.189,-16.3
18,0.193,-16.3
18,0.198,-16.3
18,0.203,-16.3
18,0.207,-16.3
18,0.212,-16.3
18,0.217,-16.3
18,0.222,-16.3
18,0.226,-16.3
18,0.231,-16.3
18,0.236,-16.3
18,0.240,-16.3
18,0.245,-16.3
18,0.250,-16.3
18,0.255,-16.3
18,0.259,-16.3
18,0.264,-16.3
18,0.269,-16.3
18,0.273,-16.3
18,0.278,-16.3
18,0.283,-16.3
18,0.287,-16.3
18,0.292,-16.3
18,0.297,-16.3
18,0.302,-16.3
18,0.306,-16.3
18,0.311,-16.3
18,0.316,-16.3
18,0.320,-16.3
18,0.325,-16.3
18,0.330,-16.3
18,0.334,-16.3
18,0.339,-16.3
18,0.344,-16.3
18,0.348,-16.3
18,0.353,-16.3
18,0.358,-16.3
18,0.362,-16.3
18,0.367,-16.3
18,0.372,-16.3
18,0.376,-16.3
18,0.381,-16.3
18,0.386,-16.3
18,0.391,-16.3
18,0.395,-16.3
18,0.400,-16.3
18,0.405,-16.3
18,0.409,-16.3
18,0.414,-16.3
18,0.419,-16.3
18,0.423,-16.3
18,0.428,-16.3
18,0.433,-16.3
18,0.437,-16.3
18,0.442,-16.3
18,0.447,-16.3
18,0.451,-16.3
18,0.456,-16.3
18,0.461,-16.3
18,0.466,-16.3
18,0.470,-16.3
18,0.475,-16.3
18,0.480,-16.3
18,0.484,-16.3
18,0.489,-16.3
18,0.493,-16.3
18,0.498,-16.3
18,0.503,-16.3
18,0.507,-16.3
18,0.512,-16.3
18,0.517,-16.3
18,0.521,-16.3
18,0.526,-16.3
18,0.530,-16.3
18,0.535,-16.3
18,0.540,-16.3
18,0.544,-16.3
18,0.549,-16.3
18,0.553,-16.3
18,0.558,-16.3
18,0.563,-16.3
18,0.567,-16.3
18,0.572,-16.3
18,0.577,-16.3
18,0.581,-16.3
18,0.586,-16.3
18,0.590,-16.3
18,0.595,-16.3
18,0.600,-16.3
18,0.604,-16.3
18,0.609,-16.3
18,0.614,-16.3
18,0.618,-16.3
18,0.623,-16.3
18,0.627,-16.3
18,0.632,-16.3
18,0.637,-16.3
18,0.641,-16.3
18,0.646,-16.3
18,0.651,-16.3
18,0.655,-16.3
18,0.660,-16.3
18,0.665,-16.3
18,0.669,-16.3
18,0.674,-16.3
18,0.679,-16.3
18,0.684,-16.3
18,0.688,-16.3
18,0.693,-16.3
18,0.698,-16.3
18,0.702,-16.3
18,0.707,-16.3
18,0.712,-16.3
18,0.716,-16.3
18,0.721,-16.3
18,0.726,-16.3
18,0.730,-16.3
18,0.735,-16.3
18,0.740,-16.3
18,0.744,-16.3
18,0.749,-16.3
18,0.754,-16.3
18,0.759,-16.3
18,0.763,-16.3
18,0.768,-16.3
18,0.773,-16.3
18,0.777,-16.3
18,0.782,-16.3
18,0.787,-16.3
18,0.791,-16.3
18,0.796,-16.3
18,0.801,-16.3
18,0.805,-16.3
18,0.810,-16.3
18,0.815,-16.3
18,0.819,-16.3
18,0.824,-16.3
18,0.829,-16.3
18,0.834,-16.3
18,0.838,-16.3
18,0.843,-16.3
18,0.848,-16.3
18,0.852,-16.3
18,0.857,-16.3
18,0.861,-16.3
18,0.866,-16.3
18,0.871,-16.3
18,0.875,-16.3
18,0.880,-16.3
18,0.885,-16.3
18,0.889,-16.3
18,0.894,-16.3
18,0.898,-16.3
18,0.903,-16.3
18,0.908,-16.3
18,0.912,-16.3
18,0.917,-16.3
18,0.921,-16.3
18,0.926,-16.3
18,0.931,-16.3
18,0.935,-16.3
18,0.940,-16.3
18,0.945,-16.3
18,0.949,-16.3
18,0.954,-16.3
18,0.958,-16.3
18,0.963,-16.3
18,0.968,-16.3
18,0.972,-16.3
18,0.977,-16.3
18,0.982,-16.3
18,0.986,-16.3
18,0.991,-16.3
18,0.995,-16.3
19,0.000,-16.3
19,0.005,-16.3
19,0.009,-16.3
19,0.014,-16.3
19,0.019,-16.3
19,0.024,-16.3
19,0.028,-16.3
19,0.033,-16.3
19,0.038,-16.3
19,0.042,-16.3
19,0.047,-16.3
19,0.052,-16.3
19,0.057,-16.3
19,0.061,-16.3
19,0.066,-16.3
19,0.071,-16.3
19,0.075,-16.3
19,0.080,-16.3
19,0.085,-16.3
19,0.090,-16.3
19,0.094,-16.3
19,0.099,-16.3
19,0.104,-16.3
19,0.108,-16.3
19,0.113,-16.3
19,0.118,-16.3
19,0.123,-16.3
19,0.127,-16.3
19,0.132,-16.3
19,0.137,-16.3
19,0.141,-16.3
19,0.146,-16.3
19,0.151,-16.3
19,0.156,-16.3
19,0.160,-16.3
19,0.165,-16.3
19,0.170,-16.3
19,0.174,-16.3
19,0.179,-16.3
19,0.184,-16.3
19,0.189,-16.3
19,0.193,-16.3
19,0.198,-16.3
19,0.203,-16.3
19,0.207,-16.3
19,0.212,-16.3
19,0.217,-16.3
19,0.222,-16.3
19,0.226,-16.3
19,0.231,-16.3
19,0.236,-16.3
19,0.240,-16.3
19,0.245,-16.3
19,0.250,-16.3
19,0.255,-16.3
19,0.259,-16.3
19,0.264,-16.3
19,0.269,-16.3
19,0.273,-16.3
19,0.278,-16.3
19,0.283,-16.3
19,0.287,-16.3
19,0.292,-16.3
19,0.297,-16.3
19,0.302,-16.3
19,0.306,-16.3
19,0.311,-16.3
19,0.316,-16.3
19,0.320,-16.3
19,0.325,-16.3
19,0.330,-16.3
19,0.334,-16.3
19,0.339,-16.3
19,0.344,-16.3
19,0.348,-16.3
19,0.353,-16.3
19,0.358,-16.3
19,0.362,-16.3
19,0.367,-16.3
19,0.372,-16.3
19,0.376,-16.3
19,0.381,-16.3
19,0.386,-16.3
19,0.391,-16.3
19,0.395,-16.3
19,0.400,-16.3
19,0.405,-16.3
19,0.409,-16.3
19,0.414,-16.3
19,0.419,-16.3
19,0.423,-16.3
19,0.428,-16.3
19,0.433,-16.3
19,0.437,-16.3
19,0.442,-16.3
19,0.447,-16.3
19,0.451,-16.3
19,0.456,-16.3
19,0.461,-16.3
19,0.466,-16.3
19,0.470,-16.3
19,0.475,-16.3
19,0.480,-16.3
19,0.484,-16.3
19,0.489,-16.3
19,0.493,-16.3
19,0.498,-16.3
19,0.503,-16.3
19,0.507,-16.3
19,0.512,-16.3
19,0.517,-16.3
19,0.521,-16.3
19,0.526,-16.3
19,0.530,-16.3
19,0.535,-16.3
19,0.540,-16.3
19,0.544,-16.3
19,0.549,-16.3
19,0.553,-16.3
19,0.558,-16.3
19,0.563,-16.3
19,0.567,-16.3
19,0.572,-16.3
19,0.577,-16.3
19,0.581,-16.3
19,0.586,-16.3
19,0.590,-16.3
19,0.595,-16.3
19,0.600,-16.3
19,0.604,-16.3
19,0.609,-16.3
19,0.614,-16.3
19,0.618,-16.3
19,0.623,-16.3
19,0.627,-16.3
19,0.632,-16.3
19,0.637,-16.3
19,0.641,-16.3
19,0.646,-16.3
19,0.651,-16.3
19,0.655,-16.3
19,0.660,-16.3
19,0.665,-16.3
19,0.669,-16.3
19,0.674,-16.3
19,0.679,-16.3
19,0.684,-16.3
19,0.688,-16.3
19,0.693,-16.3
19,0.698,-16.3
19,0.702,-16.3
19,0.707,-16.3
19,0.712,-16.3
19,0.716,-16.3
19,0.721,-16.3
19,0.726,-16.3
19,0.730,-16.3
19,0.735,-16.3
19,0.740,-16.3
19,0.744,-16.3
19,0.749,-16.3
19,0.754,-16.3
19,0.759,-16.3
19,0.763,-16.3
19,0.768,-16.3
19,0.773,-16.3
19,0.777,-16.3
19,0.782,-16.3
19,0.787,-16.3
19,0.791,-16.3
19,0.796,-16.3
19,0.801,-16.3
19,0.805,-16.3
19,0.810,-16.3
19,0.815,-16.3
19,0.819,-16.3
19,0.824,-16.3
19,0.829,-16.3
19,0.834,-16.3
19,0.838,-16.3
19,0.843,-16.3
19,0.848,-16.3
19,0.852,-16.3
19,0.857,-16.3
19,0.861,-16.3
19,0.866,-16.3
19,0.871,-16.3
19,0.875,-16.3
19,0.880,-16.3
19,0.885,-16.3
19,0.889,-16.3
19,0.894,-16.3
19,0.898,-16.3
19,0.903,-16.3
19,0.908,-16.3
19,0.912,-16.3
19,0.917,-16.3
19,0.921,-16.3
19,0.926,-16.3
19,0.931,-16.3
19,0.935,-16.3
19,0.940,-16.3
19,0.945,-16.3
19,0.949,-16.3
19,0.954,-16.3
19,0.958,-16.3
19,0.963,-16.3
19,0.968,-16.3
19,0.972,-16.3
19,0.977,-16.3
19,0.982,-16.3
19,0.986,-16.3
19,0.991,-16.3
19,0.995,-16.3
20,0.000,-16.3
20,0.005,-16.3
20,0.009,-16.3
20,0.014,-16.3
20,0.019,-16.3
20,0.024,-16.3
20,0.028,-16.3
20,0.033,-16.3
20,0.038,-16.3
20,0.042,-16.3
20,0.047,-16.3
20,0.052,-16.3
20,0.057,-16.3
20,0.061,-16.3
20,0.066,-16.3
20,0.071,-16.3
20,0.075,-16.3
20,0.080,-16.3
20,0.085,-16.3
20,0.090,-16.3
20,0.094,-16.3
20,0.099,-16.3
20,0.104,-16.3
20,0.108,-16.3
20,0.113,-16.3
20,0.118,-16.3
20,0.123,-16.3
20,0.127,-16.3
20,0.132,-16.3
20,0.137,-16.3
20,0.141,-16.3
20,0.146,-16.3
20,0.151,-16.3
20,0.156,-16.3
20,0.160,-16.3
20,0.165,-16.3
20,0.170,-16.3
20,0.174,-16.3
20,0.179,-16.3
20,0.184,-16.3
20,0.189,-16.3
20,0.193,-16.3
20,0.198,-16.3
20,0.203,-16.3
20,0.207,-16.3
20,0.212,-16.3
20,0.217,-16.3
20,0.222,-16.3
20,0.226,-16.3
20,0.231,-16.3
20,0.236,-16.3
20,0.240,-16.3
20,0.245,-16.3
20,0.250,-16.3
20,0.255,-16.3
20,0.259,-16.3
20,0.264,-16.3
20,0.269,-16.3
20,0.273,-16.3
20,0.278,-16.3
20,0.283,-16.3
20,0.287,-16.3
20,0.292,-16.3
20,0.297,-16.3
20,0.302,-16.3
20,0.306,-16.3
20,0.311,-16.3
20,0.316,-16.3
20,0.320,-16.3
20,0.325,-16.3
20,0.330,-16.3
20,0.334,-16.3
20,0.339,-16.3
20,0.344,-16.3
20,0.348,-16.3
20,0.353,-16.3
20,0.358,-16.3
20,0.362,-16.3
20,0.367,-16.3
20,0.372,-16.3
20,0.376,-16.3
20,0.381,-16.3
20,0.386,-16.3
20,0.391,-16.3
20,0.395,-16.3
20,0.400,-16.3
20,0.405,-16.3
20,0.409,-16.3
20,0.414,-16.3
20,0.419,-16.3
20,0.423,-16.3
20,0.428,-16.3
20,0.433,-16.3
20,0.437,-16.3
20,0.442,-16.3
20,0.447,-16.3
20,0.451,-16.3
20,0.456,-16.3
20,0.461,-16.3
20,0.466,-16.3
20,0.470,-16.3
20,0.475,-16.3
20,0.480,-16.3
20,0.484,-16.3
20,0.489,-16.3
20,0.493,-16.3
20,0.498,-16.3
20,0.503,-16.3
20,0.507,-16.3
20,0.512,-16.3
20,0.517,-16.3
20,0.521,-16.3
20,0.526,-16.3
20,0.530,-16.3
20,0.535,-16.3
20,0.540,-16.3
20,0.544,-16.3
20,0.549,-16.3
20,0.553,-16.3
20,0.558,-16.3
20,0.563,-16.3
20,0.567,-16.3
20,0.572,-16.3
20,0.577,-16.3
20,0.581,-16.3
20,0.586,-16.3
20,0.590,-16.3
20,0.595,-16.3
20,0.600,-16.3
20,0.604,-16.3
20,0.609,-16.3
20,0.614,-16.3
20,0.618,-16.3
20,0.623,-16.3
20,0.627,-16.3
20,0.632,-16.3
20,0.637,-16.3
20,0.641,-16.3
20,0.646,-16.3
20,0.651,-16.3
20,0.655,-16.3
20,0.660,-16.3
20,0.665,-16.3
20,0.669,-16.3
20,0.674,-16.3
20,0.679,-16.3
20,0.684,-16.3
20,0.688,-16.3
20,0.693,-16.3
20,0.698,-16.3
20,0.702,-16.3
20,0.707,-16.3
20,0.712,-16.3
20,0.716,-16.3
20,0.721,-16.3
20,0.726,-16.3
20,0.730,-16.3
20,0.735,-16.3
20,0.740,-16.3
20,0.744,-16.3
20,0.749,-16.3
20,0.754,-16.3
20,0.759,-16.3
20,0.763,-16.3
20,0.768,-16.3
20,0.773,-16.3
20,0.777,-16.3
20,0.782,-16.3
20,0.787,-16.3
20,0.791,-16.3
20,0.796,-16.3
20,0.801,-16.3
20,0.805,-16.3
20,0.810,-16.3
20,0.815,-16.3
20,0.819,-16.3
20,0.824,-16.3
20,0.829,-16.3
20,0.834,-16.3
20,0.838,-16.3
20,0.843,-16.3
20,0.848,-16.3
20,0.852,-16.3
20,0.857,-16.3
20,0.861,-16.3
20,0.866,-16.3
20,0.871,-16.3
20,0.875,-16.3
20,0.880,-16.3
20,0.885,-16.3
20,0.889,-16.3
20,0.894,-16.3
20,0.898,-16.3
20,0.903,-16.3
20,0.908,-16.3
20,0.912,-16.3
20,0.917,-16.3
20,0.921,-16.3
20,0.926,-16.3
20,0.931,-16.3
20,0.935,-16.3
20,0.940,-16.3
20,0.945,-16.3
20,0.949,-16.3
20,0.954,-16.3
20,0.958,-16.3
20,0.963,-16.3
20,0.968,-16.3
20,0.972,-16.3
20,0.977,-16.3
20,0.982,-16.3
20,0.986,-16.3
20,0.991,-16.3
20,0.995,-16.3
21,0.000,-12.7
21,0.005,-12.7
21,0.009,-12.7
21,0.014,-12.7
21,0.019,-12.7
21,0.024,-12.7
21,0.028,-12.7
21,0.033,-12.7
21,0.038,-12.7
21,0.042,-12.7
21,0.047,-12.7
21,0.052,-12.7
21,0.057,-12.7
21,0.061,-12.7
21,0.066,-12.7
21,0.071,-12.7
21,0.075,-12.7
21,0.080,-12.7
21,0.085,-12.7
21,0.090,-12.7
21,0.094,-12.7
21,0.099,-12.7
21,0.104,-12.7
21,0.108,-12.7
21,0.113,-12.7
21,0.118,-12.7
21,0.123,-12.7
